index,MDT-O ,Object,Set #,Lure Rating,Notes
2423,097b_1.jpg,frying pan,e,2,Duplicate of set 3 image 13
2426,101a_2.jpg,cotton swab,e,,
2427,101b_2.jpg,cotton swab,e,5,
2428,109a_1.jpg,bowl of cereal,e,,
2429,109b_1.jpg,bowl of cereal,e,2,
2432,112a_1.jpg,oil and vinegar cruet,e,,
2433,112b_1.jpg,oil and vinegar cruet,e,1,
2436,115a_2.jpg,swan,e,,
2437,115b_2.jpg,swan,e,5,
2444,134a_2.jpg,cantelope,e,,
2445,134b_2.jpg,cantelope,e,5,
2446,135a_2.jpg,pastry,e,,
2447,135b_2.jpg,pastry,e,5,
2448,136a_2.jpg,airplane toy,e,,
2449,136b_2.jpg,airplane toy,e,4,
2452,140a_2.jpg,traffic light,e,,
2453,140b_2.jpg,traffic light,e,4,
2454,141a_2.jpg,cinnabon,e,,
2455,141b_2.jpg,cinnabon,e,5,Duplicate from set 1 image 161
2468,158a_1.jpg,stepping stool,e,,Duplicate from set 1 image 161
2474,162a_2.jpeg,gold jar,e,,
2475,162b_2.jpg,gold jar,e,3,
2476,165a_1.jpg,shake,e,,
2477,165b_1.jpg,shake,e,5,
2478,167a_2.jpg,snow plow,e,,
2479,167b_2.jpg,snow plow,e,5,
2482,172a_2.jpg,sushi roll,e,,
2483,172b_2.jpg,sushi roll,e,4,
2484,174a_2.jpg,tandem,e,,
2485,174b_2.jpg,tandem,e,5,
2488,181a_1.jpg,patio heater,e,,
2489,181b_1.jpg,patio heater,e,2,
2490,183a_1.jpg,track obstacle,e,,
2491,183b_1.jpg,track obstacle,e,4,
2496,001a_2.jpg,potato peeler,f,,
2497,001b_2.jpg,potato peeler,f,4,
2498,005a_2.jpg,clipboard,f,,
2499,005b_2.jpg,clipboard,f,1,
2500,006a_1.jpg,easel,f,,
2501,006b_1.jpg,easel,f,2,
2502,012a_2.jpg,cafesign,f,,
2503,012b_2.jpg,cafesign,f,5,
2506,023a_2.jpg,oven,f,,
2507,023b_2.jpg,oven,f,1,
2508,025a_1.jpg,airpot coffee dispenser,f,,
2509,025b_1.jpg,airpot coffee dispenser,f,3,
2510,027a_2.jpg,insents,f,,
2511,027b_2.jpg,insents,f,4,
2512,034a_2.jpg,parade mask,f,,
2513,034b_2.jpg,parade mask,f,1,
2514,038a_2.jpg,tonks,f,,
2515,038b_2.jpg,tonks,f,2,
2518,045a_1.jpg,band aid,f,,
2519,045b_1.jpg,band aid,f,1,
2522,053a_1.jpg,chello,f,,Duplicate from set 3 image #152
2523,053b_1.jpg,chello,f,3,Duplicate from set 3 image #152
2524,058a_2.jpg,hair tie,f,,
2525,058b_2.jpg,hair tie,f,4,
2526,059a_1.jpg,loudspeaker,f,,
2527,059b_1.jpg,loudspeaker,f,1,
2528,067a_1.jpg,rumba shaker,f,,
2529,067b_1.jpg,rumba shaker,f,4,
2530,069a_2.jpg,xilophone,f,,
2531,069b_2.jpg,xilophone,f,3,
2532,076a_2.jpg,petri dish,f,,
2533,076b_2.jpg,petri dish,f,5,
2534,081a_1.jpg,silverware with tray,f,,
2535,081b_1.jpg,silverware with tray,f,2,
2536,088a_1.jpg,cleaning gloves,f,,
2537,088b_1.jpg,cleaning gloves,f,2,
2538,090a_1.jpg,cocktail,f,,
2539,090b_1.jpg,cocktail,f,4,
2544,097a_1.jpg,dish rack,f,,
2545,097b_1.jpg,dish rack,f,3,
2546,098a_1.jpg,walnut,f,,Duplicate from set 6 image #08
2547,098b_1.jpg,walnut,f,2,Duplicate from set 6 image #08
2548,099a_2.jpg,cuticle cutter,f,,
2549,099b_2.jpg,cuticle cutter,f,3,
2550,109a_1.jpg,tennis shoes,f,,Duplicate from set 2 #160
2551,109b_1.jpg,tennis shoes,f,1,Duplicate from set 2 #160
2552,120a_1.jpg,burger,f,,Duplicate from set 6 image 15
2553,120b_1.jpg,burger,f,4,Duplicate from set 6 image 15
2554,130a_2.jpg,clip?,f,,
2555,130b_2.jpg,clip?,f,3,
2556,132a_2.jpg,whale toy,f,,Duplicate from set 6 image 146
2557,132b_2.jpg,whale toy,f,1,Duplicate from set 6 image 146
2558,135a_2.jpg,defibrillator,f,,
2559,135b_2.jpg,defibrillator,f,5,
2560,136a_2.jpg,wistle,f,,Duplicate from set 3 image 53
2561,136b_2.jpg,wistle,f,3,Duplicate from set 3 image 53
2564,144a_1.jpg,thread,f,,
2565,144b_1.jpg,thread,f,5,
2572,159a_1.jpg,chopsticks,f,,
2573,159b_1.jpg,chopsticks,f,5,
2576,168a_1.jpg,handprint,f,,
2577,168b_1.jpg,handprint,f,2,
2580,171a_2.jpg,i voted,f,,Duplicate from set 6 image 117
2581,171b_2.jpg,i voted,f,5,Duplicate from set 6 image 117
2582,175a_1.jpg,plastic container,f,,
2583,175b_1.jpg,plastic container,f,5,
